close,date,high,low,open,symbol,volume
224.64999389648438,2024-08-15T12:45:00,224.6699981689453,224.59500122070312,224.61000061035156,AAPL,47158
224.57000732421875,2024-08-15T12:46:00,224.63999938964844,224.5399932861328,224.63999938964844,AAPL,49183
224.41000366210938,2024-08-15T12:47:00,224.55999755859375,224.35000610351562,224.55470275878906,AAPL,71365
224.42349243164062,2024-08-15T12:48:00,224.49000549316406,224.3800048828125,224.4199981689453,AAPL,41938
224.55999755859375,2024-08-15T12:49:00,224.57000732421875,224.42999267578125,224.44000244140625,AAPL,39188
224.56500244140625,2024-08-15T12:50:00,224.58999633789062,224.52999877929688,224.57000732421875,AAPL,71071
224.6199951171875,2024-08-15T12:51:00,224.6300048828125,224.55999755859375,224.5800018310547,AAPL,43126
224.5,2024-08-15T12:52:00,224.6300048828125,224.49000549316406,224.6300048828125,AAPL,40811
224.4510040283203,2024-08-15T12:53:00,224.50999450683594,224.43499755859375,224.4949951171875,AAPL,44001
224.44000244140625,2024-08-15T12:54:00,224.47000122070312,224.3800048828125,224.47000122070312,AAPL,35679
224.48500061035156,2024-08-15T12:55:00,224.49000549316406,224.4199981689453,224.42999267578125,AAPL,32691
224.5050048828125,2024-08-15T12:56:00,224.51390075683594,224.39999389648438,224.4801025390625,AAPL,41726
224.49000549316406,2024-08-15T12:57:00,224.5500030517578,224.4510040283203,224.5,AAPL,43811
224.4949951171875,2024-08-15T12:58:00,224.50999450683594,224.4499969482422,224.47999572753906,AAPL,22934
224.56500244140625,2024-08-15T12:59:00,224.57400512695312,224.48500061035156,224.49000549316406,AAPL,27204
224.36000061035156,2024-08-15T13:00:00,224.5601043701172,224.3000030517578,224.5601043701172,AAPL,47781
224.37989807128906,2024-08-15T13:01:00,224.38999938964844,224.3300018310547,224.3699951171875,AAPL,33577
224.2550048828125,2024-08-15T13:02:00,224.42999267578125,224.2449951171875,224.3699951171875,AAPL,70935
224.38999938964844,2024-08-15T13:03:00,224.4199981689453,224.25,224.25,AAPL,42192
224.32000732421875,2024-08-15T13:04:00,224.38499450683594,224.3000030517578,224.38499450683594,AAPL,49292
224.3350067138672,2024-08-15T13:05:00,224.35000610351562,224.30499267578125,224.32000732421875,AAPL,25213
224.4199981689453,2024-08-15T13:06:00,224.42999267578125,224.32000732421875,224.3350067138672,AAPL,25408
224.4499969482422,2024-08-15T13:07:00,224.48300170898438,224.38999938964844,224.4199981689453,AAPL,43041
224.39999389648438,2024-08-15T13:08:00,224.46029663085938,224.3699951171875,224.4600067138672,AAPL,31152
224.38999938964844,2024-08-15T13:09:00,224.4199981689453,224.3800048828125,224.39999389648438,AAPL,20565
224.35000610351562,2024-08-15T13:10:00,224.39999389648438,224.3350067138672,224.3876953125,AAPL,24307
224.38999938964844,2024-08-15T13:11:00,224.4600067138672,224.35000610351562,224.35000610351562,AAPL,41401
224.4499969482422,2024-08-15T13:12:00,224.47000122070312,224.3699951171875,224.39999389648438,AAPL,50379
224.5050048828125,2024-08-15T13:13:00,224.54010009765625,224.44000244140625,224.4499969482422,AAPL,55394
224.50999450683594,2024-08-15T13:14:00,224.52000427246094,224.46009826660156,224.5050048828125,AAPL,60076
224.585693359375,2024-08-15T13:15:00,224.60000610351562,224.47500610351562,224.52000427246094,AAPL,59945
224.62249755859375,2024-08-15T13:16:00,224.66000366210938,224.55250549316406,224.58999633789062,AAPL,59249
224.6649932861328,2024-08-15T13:17:00,224.6999969482422,224.6300048828125,224.6300048828125,AAPL,49127
224.61500549316406,2024-08-15T13:18:00,224.6699981689453,224.55999755859375,224.66000366210938,AAPL,44980
224.57000732421875,2024-08-15T13:19:00,224.6300048828125,224.5399932861328,224.61549377441406,AAPL,39885
224.50990295410156,2024-08-15T13:20:00,224.57000732421875,224.47999572753906,224.57000732421875,AAPL,37126
224.5399932861328,2024-08-15T13:21:00,224.5800018310547,224.50010681152344,224.50999450683594,AAPL,24870
224.59010314941406,2024-08-15T13:22:00,224.60000610351562,224.52999877929688,224.5399932861328,AAPL,20727
224.5800018310547,2024-08-15T13:23:00,224.64999389648438,224.5500946044922,224.60000610351562,AAPL,34563
224.4250030517578,2024-08-15T13:24:00,224.60000610351562,224.4199981689453,224.58999633789062,AAPL,38511
224.52000427246094,2024-08-15T13:25:00,224.5500030517578,224.42999267578125,224.42999267578125,AAPL,38970
224.58999633789062,2024-08-15T13:26:00,224.60000610351562,224.52000427246094,224.52000427246094,AAPL,19421
224.6300048828125,2024-08-15T13:27:00,224.64999389648438,224.5802001953125,224.61000061035156,AAPL,26925
224.55999755859375,2024-08-15T13:28:00,224.63999938964844,224.52999877929688,224.6300048828125,AAPL,30227
224.5449981689453,2024-08-15T13:29:00,224.57980346679688,224.52000427246094,224.57980346679688,AAPL,920811
224.6300048828125,2024-08-15T13:30:00,224.66000366210938,224.5500030517578,224.55999755859375,AAPL,30414
224.50999450683594,2024-08-15T13:31:00,224.6300048828125,224.50999450683594,224.6300048828125,AAPL,35377
224.5800018310547,2024-08-15T13:32:00,224.58999633789062,224.50999450683594,224.50999450683594,AAPL,21432
224.58999633789062,2024-08-15T13:33:00,224.6199951171875,224.57000732421875,224.5800018310547,AAPL,18261
224.6925048828125,2024-08-15T13:34:00,224.6999969482422,224.57200622558594,224.60000610351562,AAPL,44266
224.74000549316406,2024-08-15T13:35:00,224.74000549316406,224.68670654296875,224.69000244140625,AAPL,47431
224.8300018310547,2024-08-15T13:36:00,224.83999633789062,224.7200927734375,224.73500061035156,AAPL,51734
224.82000732421875,2024-08-15T13:37:00,224.83999633789062,224.7949981689453,224.8350067138672,AAPL,30040
224.81500244140625,2024-08-15T13:38:00,224.8300018310547,224.77999877929688,224.82000732421875,AAPL,28849
224.84500122070312,2024-08-15T13:39:00,224.85000610351562,224.8000030517578,224.80499267578125,AAPL,26983
224.85000610351562,2024-08-15T13:40:00,224.8699951171875,224.8249969482422,224.83999633789062,AAPL,33284
224.8311004638672,2024-08-15T13:41:00,224.8699951171875,224.81849670410156,224.85000610351562,AAPL,29773
224.7899932861328,2024-08-15T13:42:00,224.83999633789062,224.77000427246094,224.83999633789062,AAPL,52764
224.75,2024-08-15T13:43:00,224.80999755859375,224.73500061035156,224.7899932861328,AAPL,41746
224.6573028564453,2024-08-15T13:44:00,224.75,224.60000610351562,224.74989318847656,AAPL,51915
224.6439971923828,2024-08-15T13:45:00,224.6699981689453,224.60049438476562,224.66000366210938,AAPL,216397
224.66000366210938,2024-08-15T13:46:00,224.6699981689453,224.627197265625,224.63999938964844,AAPL,36915
224.67990112304688,2024-08-15T13:47:00,224.6999969482422,224.64999389648438,224.65499877929688,AAPL,30946
224.67999267578125,2024-08-15T13:48:00,224.74000549316406,224.6699981689453,224.67999267578125,AAPL,46171
224.7899932861328,2024-08-15T13:49:00,224.8000030517578,224.6699981689453,224.69000244140625,AAPL,39435
224.78500366210938,2024-08-15T13:50:00,224.8000030517578,224.75,224.77000427246094,AAPL,36264
224.6699981689453,2024-08-15T13:51:00,224.8000030517578,224.6649932861328,224.77999877929688,AAPL,47930
224.69500732421875,2024-08-15T13:52:00,224.72999572753906,224.6699981689453,224.6750030517578,AAPL,28687
224.64500427246094,2024-08-15T13:53:00,224.72999572753906,224.63999938964844,224.69500732421875,AAPL,22613
224.64999389648438,2024-08-15T13:54:00,224.64999389648438,224.61000061035156,224.64999389648438,AAPL,31223
224.6699981689453,2024-08-15T13:55:00,224.69500732421875,224.63999938964844,224.66000366210938,AAPL,36899
224.64500427246094,2024-08-15T13:56:00,224.72999572753906,224.625,224.6750030517578,AAPL,33100
224.6699981689453,2024-08-15T13:57:00,224.67999267578125,224.6300048828125,224.64999389648438,AAPL,20680
224.6699981689453,2024-08-15T13:58:00,224.70030212402344,224.6300048828125,224.6699981689453,AAPL,27720
224.6761016845703,2024-08-15T13:59:00,224.69000244140625,224.63999938964844,224.6759033203125,AAPL,34800
224.67999267578125,2024-08-15T14:00:00,224.72799682617188,224.67999267578125,224.6800994873047,AAPL,33939
224.74119567871094,2024-08-15T14:01:00,224.75990295410156,224.67999267578125,224.69000244140625,AAPL,32662
224.7899932861328,2024-08-15T14:02:00,224.8000030517578,224.75999450683594,224.75999450683594,AAPL,38682
224.7899932861328,2024-08-15T14:03:00,224.7899932861328,224.75999450683594,224.78900146484375,AAPL,20117
224.7949981689453,2024-08-15T14:04:00,224.80999755859375,224.78500366210938,224.7899932861328,AAPL,45204
224.8300018310547,2024-08-15T14:05:00,224.8300018310547,224.77999877929688,224.8000030517578,AAPL,65708
224.7799072265625,2024-08-15T14:08:00,224.8000030517578,224.69000244140625,224.6999969482422,AAPL,137337
224.74000549316406,2024-08-15T14:09:00,224.8000030517578,224.74000549316406,224.77499389648438,AAPL,47384
224.6999969482422,2024-08-15T14:10:00,224.75970458984375,224.68099975585938,224.74000549316406,AAPL,35303
224.67999267578125,2024-08-15T14:11:00,224.73260498046875,224.64999389648438,224.72000122070312,AAPL,37048
224.66000366210938,2024-08-15T14:12:00,224.7100067138672,224.63999938964844,224.6699981689453,AAPL,31370
224.6699981689453,2024-08-15T14:13:00,224.72000122070312,224.6649932861328,224.6699981689453,AAPL,20450
224.68099975585938,2024-08-15T14:14:00,224.72999572753906,224.67649841308594,224.67999267578125,AAPL,31877
224.82000732421875,2024-08-15T14:15:00,224.82400512695312,224.69000244140625,224.69000244140625,AAPL,36041
224.77999877929688,2024-08-15T14:16:00,224.81500244140625,224.710205078125,224.80999755859375,AAPL,34717
224.78500366210938,2024-08-15T14:17:00,224.80999755859375,224.75999450683594,224.77999877929688,AAPL,37147
224.8000030517578,2024-08-15T14:18:00,224.81219482421875,224.75999450683594,224.7899932861328,AAPL,34043
224.86000061035156,2024-08-15T14:19:00,224.8699951171875,224.77999877929688,224.7899932861328,AAPL,40019
224.960205078125,2024-08-15T14:20:00,224.97000122070312,224.83999633789062,224.86000061035156,AAPL,42269
225.05999755859375,2024-08-15T14:21:00,225.05999755859375,224.9499969482422,224.97000122070312,AAPL,129433
225.06759643554688,2024-08-15T14:22:00,225.09950256347656,225.02999877929688,225.07000732421875,AAPL,53317
225.08999633789062,2024-08-15T14:23:00,225.14999389648438,225.07000732421875,225.07000732421875,AAPL,49609
225.08999633789062,2024-08-15T14:24:00,225.10000610351562,225.02999877929688,225.08999633789062,AAPL,45399
225.01499938964844,2024-08-15T14:25:00,225.10000610351562,225.00999450683594,225.0800018310547,AAPL,40447
225.02000427246094,2024-08-15T14:26:00,225.07530212402344,225,225.01499938964844,AAPL,52858
225.03500366210938,2024-08-15T14:27:00,225.05990600585938,224.99000549316406,225.02999877929688,AAPL,32970
225.0399932861328,2024-08-15T14:28:00,225.0500030517578,225,225.02999877929688,AAPL,33823
225.07000732421875,2024-08-15T14:29:00,225.07000732421875,225.02000427246094,225.0399932861328,AAPL,47404
225.11000061035156,2024-08-15T14:30:00,225.1199951171875,225.05999755859375,225.05999755859375,AAPL,44707
225.0299072265625,2024-08-15T14:31:00,225.11500549316406,225.00999450683594,225.11000061035156,AAPL,64270
225.03680419921875,2024-08-15T14:32:00,225.0500030517578,225.01010131835938,225.02999877929688,AAPL,34508
225.0399932861328,2024-08-15T14:33:00,225.0500030517578,225.02499389648438,225.02999877929688,AAPL,23603
225.03500366210938,2024-08-15T14:34:00,225.0749969482422,225.02000427246094,225.0500030517578,AAPL,30099
225.07000732421875,2024-08-15T14:35:00,225.07000732421875,225.02999877929688,225.0399932861328,AAPL,25170
225.1699981689453,2024-08-15T14:36:00,225.17999267578125,225.05999755859375,225.05999755859375,AAPL,51063
225.08999633789062,2024-08-15T14:37:00,225.18499755859375,225.08099365234375,225.16000366210938,AAPL,72481
225.14500427246094,2024-08-15T14:38:00,225.16000366210938,225.07000732421875,225.08999633789062,AAPL,54080
225.0749969482422,2024-08-15T14:39:00,225.13999938964844,225.05099487304688,225.13999938964844,AAPL,58503
225.0800018310547,2024-08-15T14:40:00,225.0800018310547,225.0301055908203,225.0800018310547,AAPL,41483
225.05499267578125,2024-08-15T14:41:00,225.09500122070312,225.05499267578125,225.0749969482422,AAPL,38203
225.0800018310547,2024-08-15T14:42:00,225.08999633789062,225.02000427246094,225.05499267578125,AAPL,48889
225.07000732421875,2024-08-15T14:43:00,225.08999633789062,225.0399932861328,225.0800018310547,AAPL,35166
225.08999633789062,2024-08-15T14:44:00,225.08999633789062,225.0500946044922,225.05999755859375,AAPL,40702
225.0699005126953,2024-08-15T14:45:00,225.09539794921875,225.02999877929688,225.0802001953125,AAPL,38122
225.02499389648438,2024-08-15T14:46:00,225.0800018310547,225.02000427246094,225.05499267578125,AAPL,49809
225.00289916992188,2024-08-15T14:47:00,225.02999877929688,224.981201171875,225.02499389648438,AAPL,49386
225.02999877929688,2024-08-15T14:48:00,225.0399932861328,225,225.00999450683594,AAPL,30104
225.02999877929688,2024-08-15T14:49:00,225.0399932861328,225,225.03500366210938,AAPL,32212
224.9949951171875,2024-08-15T14:50:00,225.02890014648438,224.93499755859375,225.02000427246094,AAPL,78747
224.97000122070312,2024-08-15T14:51:00,225.0102996826172,224.94000244140625,225,AAPL,39528
224.97999572753906,2024-08-15T14:52:00,225,224.9499969482422,224.9949951171875,AAPL,423071
224.97830200195312,2024-08-15T14:53:00,224.9949951171875,224.97000122070312,224.97999572753906,AAPL,423708
225.05999755859375,2024-08-15T14:54:00,225.07000732421875,224.9801025390625,224.99000549316406,AAPL,47038
225.03500366210938,2024-08-15T14:55:00,225.0749969482422,225.02000427246094,225.05999755859375,AAPL,36250
225.0500030517578,2024-08-15T14:56:00,225.0500030517578,224.98500061035156,225.03790283203125,AAPL,34038
225.11000061035156,2024-08-15T14:57:00,225.11000061035156,225.02999877929688,225.0500030517578,AAPL,40056
225.16000366210938,2024-08-15T14:58:00,225.1699981689453,225.11000061035156,225.1199951171875,AAPL,46066
225.11000061035156,2024-08-15T14:59:00,225.19000244140625,225.10000610351562,225.16000366210938,AAPL,50136
224.9550018310547,2024-08-15T15:00:00,225.1428985595703,224.94009399414062,225.11000061035156,AAPL,55609
225.00999450683594,2024-08-15T15:01:00,225.0500030517578,224.9600067138672,224.9600067138672,AAPL,66406
225.02999877929688,2024-08-15T15:02:00,225.10499572753906,225.0028076171875,225.00999450683594,AAPL,106396
225.0800018310547,2024-08-15T15:03:00,225.08999633789062,224.97999572753906,225.0399932861328,AAPL,36112
225.0659942626953,2024-08-15T15:04:00,225.09500122070312,225.05999755859375,225.0800018310547,AAPL,29596
225.1999969482422,2024-08-15T15:05:00,225.2050018310547,225.0399932861328,225.05999755859375,AAPL,72628
225.2310028076172,2024-08-15T15:06:00,225.25,225.17999267578125,225.1999969482422,AAPL,50960
225.27330017089844,2024-08-15T15:07:00,225.27999877929688,225.24000549316406,225.24000549316406,AAPL,77745
225.27999877929688,2024-08-15T15:08:00,225.27999877929688,225.25999450683594,225.27499389648438,AAPL,41840
225.27000427246094,2024-08-15T15:09:00,225.3300018310547,225.27000427246094,225.27000427246094,AAPL,80162
225.10000610351562,2024-08-15T15:10:00,225.27999877929688,225.08999633789062,225.27000427246094,AAPL,75894
225.08999633789062,2024-08-15T15:11:00,225.10000610351562,225.0500030517578,225.09500122070312,AAPL,62061
225.00999450683594,2024-08-15T15:12:00,225.08999633789062,224.9801025390625,225.08999633789062,AAPL,72104
225.0399932861328,2024-08-15T15:13:00,225.05999755859375,224.99000549316406,225.02000427246094,AAPL,40061
225.07760620117188,2024-08-15T15:14:00,225.0850067138672,225.03500366210938,225.03500366210938,AAPL,32069
225.07000732421875,2024-08-15T15:15:00,225.08999633789062,225.0050048828125,225.0800018310547,AAPL,42333
225.0850067138672,2024-08-15T15:16:00,225.08999633789062,225.0500030517578,225.06500244140625,AAPL,39463
225.06500244140625,2024-08-15T15:17:00,225.0850067138672,225.05340576171875,225.0850067138672,AAPL,34214
225.10499572753906,2024-08-15T15:18:00,225.1396026611328,225.05499267578125,225.06500244140625,AAPL,59235
225.11000061035156,2024-08-15T15:19:00,225.13999938964844,225.0850067138672,225.10499572753906,AAPL,61587
224.97500610351562,2024-08-15T15:20:00,225.13999938964844,224.97000122070312,225.110595703125,AAPL,54630
225.08999633789062,2024-08-15T15:21:00,225.08999633789062,224.97500610351562,224.97500610351562,AAPL,58122
225.11000061035156,2024-08-15T15:22:00,225.11000061035156,225.0449981689453,225.0800018310547,AAPL,41283
225.10499572753906,2024-08-15T15:23:00,225.1199951171875,225.0800018310547,225.09030151367188,AAPL,57615
224.9600067138672,2024-08-15T15:24:00,225.1282958984375,224.94000244140625,225.10009765625,AAPL,79498
224.96499633789062,2024-08-15T15:25:00,224.99000549316406,224.91380310058594,224.9499969482422,AAPL,72762
225.07000732421875,2024-08-15T15:26:00,225.0800018310547,224.94500732421875,224.96499633789062,AAPL,77675
225.0500030517578,2024-08-15T15:27:00,225.1199951171875,225.00999450683594,225.07000732421875,AAPL,62519
225.10000610351562,2024-08-15T15:28:00,225.13780212402344,225.0500030517578,225.05999755859375,AAPL,55485
225.05999755859375,2024-08-15T15:29:00,225.13009643554688,225.0500030517578,225.10499572753906,AAPL,41295
225.0749969482422,2024-08-15T15:30:00,225.0800018310547,224.9949951171875,225.05499267578125,AAPL,64515
224.9949951171875,2024-08-15T15:31:00,225.07000732421875,224.99000549316406,225.07000732421875,AAPL,45618
224.89999389648438,2024-08-15T15:32:00,225.00999450683594,224.88999938964844,225,AAPL,66292
224.98500061035156,2024-08-15T15:33:00,224.99000549316406,224.89500427246094,224.89500427246094,AAPL,71595
225.02000427246094,2024-08-15T15:34:00,225.0500030517578,224.97999572753906,224.98500061035156,AAPL,52749
225.00999450683594,2024-08-15T15:35:00,225.0749969482422,224.97000122070312,225.02999877929688,AAPL,61076
224.9199981689453,2024-08-15T15:36:00,225.02000427246094,224.8800048828125,225.02000427246094,AAPL,163432
224.94009399414062,2024-08-15T15:37:00,224.97000122070312,224.8800048828125,224.92999267578125,AAPL,80596
225.0399932861328,2024-08-15T15:38:00,225.0399932861328,224.9499969482422,224.9499969482422,AAPL,59362
224.9998016357422,2024-08-15T15:39:00,225.0399932861328,224.97500610351562,225.0399932861328,AAPL,64213
224.97000122070312,2024-08-15T15:40:00,225.02000427246094,224.9001007080078,225.00999450683594,AAPL,53135
225,2024-08-15T15:41:00,225,224.96029663085938,224.97000122070312,AAPL,42031
225.02999877929688,2024-08-15T15:42:00,225.02999877929688,224.9700927734375,224.99000549316406,AAPL,55623
225.03500366210938,2024-08-15T15:43:00,225.08999633789062,225.00999450683594,225.02999877929688,AAPL,64238
224.92999267578125,2024-08-15T15:44:00,225.0449981689453,224.88999938964844,225.03500366210938,AAPL,88293
224.6201934814453,2024-08-15T15:45:00,224.92999267578125,224.61000061035156,224.92999267578125,AAPL,145482
224.52000427246094,2024-08-15T15:46:00,224.64999389648438,224.39999389648438,224.625,AAPL,125025
224.69729614257812,2024-08-15T15:47:00,224.72000122070312,224.5399932861328,224.5800018310547,AAPL,130673
224.75999450683594,2024-08-15T15:48:00,224.75999450683594,224.52999877929688,224.69000244140625,AAPL,73190
224.61000061035156,2024-08-15T15:49:00,224.7899932861328,224.58999633789062,224.77499389648438,AAPL,78095
224.41000366210938,2024-08-15T15:50:00,224.61000061035156,224.22999572753906,224.61000061035156,AAPL,215574
224.3699951171875,2024-08-15T15:51:00,224.4499969482422,224.1999969482422,224.4010009765625,AAPL,177604
224.14999389648438,2024-08-15T15:52:00,224.397705078125,223.84500122070312,224.36000061035156,AAPL,309679
224.19500732421875,2024-08-15T15:53:00,224.2050018310547,224.0399932861328,224.14999389648438,AAPL,191607
224.30999755859375,2024-08-15T15:54:00,224.42990112304688,224.19000244140625,224.19500732421875,AAPL,265442
224.49000549316406,2024-08-15T15:55:00,224.89999389648438,224.32000732421875,224.32000732421875,AAPL,409155
224.19000244140625,2024-08-15T15:56:00,224.48500061035156,224.1699981689453,224.48500061035156,AAPL,295651
224.31500244140625,2024-08-15T15:57:00,224.3800048828125,224.1699981689453,224.2100067138672,AAPL,288325
224.27789306640625,2024-08-15T15:58:00,224.39999389648438,224.17999267578125,224.30999755859375,AAPL,387603
224.7100067138672,2024-08-15T15:59:00,224.72000122070312,224.27499389648438,224.27499389648438,AAPL,939418